# FWHM = 2.6790384081298660e-01, 31648, 33714
# pos int	env
-2.8065799964141718	0.16575620415170908	0.16575620415170908
-2.808273092675885	0.1656822718572614	0.16575620415170908
-2.806376824862775	0.16491830481463532	0.16575620415170908
-2.8062897513407443	0.1656740571578783	0.16575620415170908
-2.8069186156665213	0.16548511907206756	0.16575620415170908
-2.8070417499401015	0.1651976045936599	0.16575620415170908
-2.8074395683624336	0.1652961809862568	0.16575620415170908
-2.8073926826198012	0.16541118677761987	0.16575620415170908
-2.807356828816612	0.16514010169797835	0.16575620415170908
-2.8072215907870386	0.16498402240969992	0.16575620415170908
-2.8074507316344883	0.16486901661833686	0.16575620415170908
-2.807375015528374	0.16491009011525223	0.16575620415170908
-2.8075145855506434	0.1652961809862568	0.16575620415170908
-2.8074077323643487	0.16533725448317219	0.16575620415170908
-2.8073856767042353	0.16589585404122137	0.16589585404122137
-2.807628623776272	0.16634766250729055	0.16634766250729055
-2.8075958541712067	0.16570691595541062	0.16634766250729055
-2.807595854171207	0.16563298366096293	0.16634766250729055
-2.807458576095933	0.16608479212703212	0.16634766250729055
-2.8075958541712067	0.16601085983258443	0.16634766250729055
-2.8075710771527427	0.1656083395628137	0.16634766250729055
-2.807454106577203	0.16546047497391833	0.16634766250729055
-2.8074829810870927	0.16527153688810758	0.16634766250729055
-2.807401328217733	0.16515653109674452	0.16634766250729055
-2.807471463425448	0.16523867809057527	0.16634766250729055
-2.807556016612107	0.1645815021399292	0.16634766250729055
-2.8074616842787687	0.16470472263067534	0.16634766250729055
-2.807540443748096	0.1655097631702168	0.16634766250729055
-2.8074532776439045	0.16525510748934144	0.16634766250729055
-2.8074408928184393	0.1644418522504169	0.16634766250729055
-2.807462626924383	0.1651236722992122	0.16634766250729055
-2.8074829810870923	0.16555905136651525	0.16634766250729055
-2.8074864541050646	0.16555905136651525	0.16634766250729055
-2.8075200438908308	0.16638873600420592	0.16638873600420592
